id,source,job_title,company,country_code,country_name,salary_eur,currency,experience_level,skills,skills_count,data_source,collected_at
kaggle_survey_20286,kaggle_survey,HR business partner,Survey_Company_86,GB,United Kingdom,30000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.472074
kaggle_survey_3548,kaggle_survey,Data Analyst,Survey_Company_48,IT,Italy,85000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.473074
kaggle_survey_10791,kaggle_survey,Audiologist,Survey_Company_91,IT,Italy,65000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.473074
kaggle_survey_20242,kaggle_survey,Early Head Start Co-Lead Teacher,Survey_Company_42,IT,Italy,40000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.473074
kaggle_survey_15936,kaggle_survey,Associate,Survey_Company_36,IT,Italy,180000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.474075
kaggle_survey_11985,kaggle_survey,Instructor,Survey_Company_85,IT,Italy,84000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.474075
kaggle_survey_16809,kaggle_survey,CEO,Survey_Company_9,GB,United Kingdom,78000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.474075
kaggle_survey_13469,kaggle_survey,Data Analyst,Survey_Company_69,IT,Italy,91112.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.474075
kaggle_survey_11778,kaggle_survey,Monitoring & Evaluation Manager,Survey_Company_78,UK,United Kingdom,30950.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.475075
kaggle_survey_2730,kaggle_survey,Paralegal,Survey_Company_30,IT,Italy,43680.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.475075
kaggle_survey_21694,kaggle_survey,Associate Director,Survey_Company_94,IT,Italy,92000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.475075
kaggle_survey_17254,kaggle_survey,Associate Professor of Political Science,Survey_Company_54,IT,Italy,91000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.475075
kaggle_survey_20868,kaggle_survey,Developer,Survey_Company_68,DE,Germany,52000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.476074
kaggle_survey_14668,kaggle_survey,Senior Regional Sales Manager,Survey_Company_68,IT,Italy,130000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.476074
kaggle_survey_11743,kaggle_survey,Data Engineer,Survey_Company_43,UK,United Kingdom,97000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.476074
kaggle_survey_6872,kaggle_survey,Vice President,Survey_Company_72,IT,Italy,250000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.476074
kaggle_survey_5762,kaggle_survey,Executive Assistant,Survey_Company_62,GB,United Kingdom,47000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.476074
kaggle_survey_7811,kaggle_survey,Data Scientist,Survey_Company_11,IT,Italy,105000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.476074
kaggle_survey_16891,kaggle_survey,Human Resources Generalist,Survey_Company_91,IT,Italy,54600.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.476074
kaggle_survey_2140,kaggle_survey,Operations Supervisor,Survey_Company_40,IT,Italy,52000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.476074
kaggle_survey_5749,kaggle_survey,Senior Administrator,Survey_Company_49,IT,Italy,55500.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.477075
kaggle_survey_15975,kaggle_survey,PR Account Manager,Survey_Company_75,IE,Ireland,40000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.477075
kaggle_survey_11854,kaggle_survey,Senior consultant,Survey_Company_54,GB,United Kingdom,55000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.477075
kaggle_survey_6245,kaggle_survey,SEO Supervisor,Survey_Company_45,IT,Italy,85000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.477075
kaggle_survey_7304,kaggle_survey,"Director, Application Development",Survey_Company_4,IT,Italy,87445.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.478074
kaggle_survey_8854,kaggle_survey,Senior Policy Specialist,Survey_Company_54,IT,Italy,65000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.478074
kaggle_survey_16356,kaggle_survey,Domain Architect,Survey_Company_56,IT,Italy,155000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.478074
kaggle_survey_22538,kaggle_survey,Science teacher,Survey_Company_38,IT,Italy,35000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.479589
kaggle_survey_2907,kaggle_survey,Account Supervisor,Survey_Company_7,IT,Italy,72500.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.479589
kaggle_survey_14659,kaggle_survey,Data Analyst,Survey_Company_59,IT,Italy,70000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.480633
kaggle_survey_20105,kaggle_survey,Data Analyst,Survey_Company_5,IT,Italy,72000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.480633
kaggle_survey_17125,kaggle_survey,Senior Vice President,Survey_Company_25,IT,Italy,152000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.480633
kaggle_survey_23877,kaggle_survey,Research Coordinator,Survey_Company_77,IT,Italy,54000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.480633
kaggle_survey_15744,kaggle_survey,Paid media manager,Survey_Company_44,IT,Italy,67500.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.481635
kaggle_survey_3594,kaggle_survey,Associate Director of Housing Operations,Survey_Company_94,IT,Italy,85000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.481635
kaggle_survey_15337,kaggle_survey,Assistant Brand Manager,Survey_Company_37,IT,Italy,70000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.481635
kaggle_survey_25786,kaggle_survey,Senior Client Services Manager,Survey_Company_86,IT,Italy,85000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.482637
kaggle_survey_25649,kaggle_survey,EHS specialist consultant,Survey_Company_49,IT,Italy,42000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.482637
kaggle_survey_12423,kaggle_survey,Principal Consultant,Survey_Company_23,IT,Italy,132000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.482637
kaggle_survey_4504,kaggle_survey,staff writer,Survey_Company_4,IT,Italy,57750.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.483642
kaggle_survey_16717,kaggle_survey,Data Engineer,Survey_Company_17,IT,Italy,145500.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.483642
kaggle_survey_18054,kaggle_survey,Graphic designer,Survey_Company_54,IT,Italy,40000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.483642
kaggle_survey_5155,kaggle_survey,Data Analyst,Survey_Company_55,IT,Italy,51500.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.483642
kaggle_survey_25906,kaggle_survey,Geologist,Survey_Company_6,IT,Italy,67000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.484950
kaggle_survey_6909,kaggle_survey,Editor,Survey_Company_9,DE,Germany,,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.484950
kaggle_survey_5954,kaggle_survey,Salesforce Administrator,Survey_Company_54,IT,Italy,60000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.484950
kaggle_survey_12481,kaggle_survey,Director of Human Resources,Survey_Company_81,IT,Italy,94000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.484950
kaggle_survey_10311,kaggle_survey,Data Analyst,Survey_Company_11,IT,Italy,67000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.484950
kaggle_survey_6258,kaggle_survey,Middle School History Faculty,Survey_Company_58,IT,Italy,75552.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.486007
kaggle_survey_6483,kaggle_survey,Architect,Survey_Company_83,IT,Italy,112000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.486007
kaggle_survey_15973,kaggle_survey,Data Engineer,Survey_Company_73,IT,Italy,166560.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.486007
kaggle_survey_1822,kaggle_survey,Secretary,Survey_Company_22,IT,Italy,34000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.486007
kaggle_survey_21440,kaggle_survey,Trauma Therapist,Survey_Company_40,IT,Italy,48700.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.486007
kaggle_survey_15818,kaggle_survey,Teacher,Survey_Company_18,IT,Italy,58000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.486007
kaggle_survey_15837,kaggle_survey,Data Engineer,Survey_Company_37,IT,Italy,78650.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.487007
kaggle_survey_9391,kaggle_survey,Teacher,Survey_Company_91,IT,Italy,47000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.487007
kaggle_survey_15341,kaggle_survey,PhD student,Survey_Company_41,IT,Italy,72000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.487007
kaggle_survey_4659,kaggle_survey,"Associate Director, Medical Affairs",Survey_Company_59,IT,Italy,165000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.487007
kaggle_survey_11912,kaggle_survey,Consultant,Survey_Company_12,UK,United Kingdom,55000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.487007
kaggle_survey_18808,kaggle_survey,Assistant Manager,Survey_Company_8,GB,United Kingdom,42000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.487007
kaggle_survey_12263,kaggle_survey,Accounting Manager,Survey_Company_63,IT,Italy,88000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.488007
kaggle_survey_16719,kaggle_survey,Assistant District Attorney,Survey_Company_19,IT,Italy,71933.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.488007
kaggle_survey_896,kaggle_survey,Attorney,Survey_Company_96,IT,Italy,146220.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.488007
kaggle_survey_9620,kaggle_survey,Senior Program Manager,Survey_Company_20,IT,Italy,174000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.489007
kaggle_survey_17735,kaggle_survey,Case Manager,Survey_Company_35,IT,Italy,48000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.489007
kaggle_survey_14797,kaggle_survey,Sales Planner,Survey_Company_97,IT,Italy,59600.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.489007
kaggle_survey_10202,kaggle_survey,Sales Operations Manager,Survey_Company_2,IT,Italy,108000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.490007
kaggle_survey_10347,kaggle_survey,Data Analyst,Survey_Company_47,IT,Italy,64700.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.490007
kaggle_survey_21978,kaggle_survey,Director of Sponsored Programs and Research Compliance,Survey_Company_78,IT,Italy,91000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.490007
kaggle_survey_18687,kaggle_survey,Software developer,Survey_Company_87,NL,Netherlands,70000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.491007
kaggle_survey_16114,kaggle_survey,Content marketing specialist,Survey_Company_14,IT,Italy,57000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.491007
kaggle_survey_24450,kaggle_survey,Data Analyst,Survey_Company_50,IT,Italy,88000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.491007
kaggle_survey_6062,kaggle_survey,Production Manager,Survey_Company_62,IT,Italy,55000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.491007
kaggle_survey_23493,kaggle_survey,Social Media Manager,Survey_Company_93,DE,Germany,54991.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.491007
kaggle_survey_11222,kaggle_survey,Data Analyst,Survey_Company_22,IT,Italy,70800.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.491007
kaggle_survey_23065,kaggle_survey,Director of Finance,Survey_Company_65,IT,Italy,140000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.491007
kaggle_survey_17134,kaggle_survey,Data Engineer,Survey_Company_34,IT,Italy,170000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.492007
kaggle_survey_2221,kaggle_survey,Administrative Assistant,Survey_Company_21,IT,Italy,35000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.492007
kaggle_survey_14272,kaggle_survey,Radiation Therapist,Survey_Company_72,IT,Italy,83000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.492007
kaggle_survey_18036,kaggle_survey,Manager,Survey_Company_36,IT,Italy,144000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.492007
kaggle_survey_6215,kaggle_survey,Recruitment Consultant,Survey_Company_15,GB,United Kingdom,20000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.493007
kaggle_survey_25737,kaggle_survey,Data Analyst,Survey_Company_37,IT,Italy,79000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.493007
kaggle_survey_20925,kaggle_survey,Program Manager,Survey_Company_25,IT,Italy,80000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.493007
kaggle_survey_7908,kaggle_survey,Museum Executive Director,Survey_Company_8,IT,Italy,48000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.493007
kaggle_survey_16030,kaggle_survey,Librarian,Survey_Company_30,IT,Italy,50000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.493007
kaggle_survey_1834,kaggle_survey,Department Services Manager,Survey_Company_34,IT,Italy,40000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.494007
kaggle_survey_52,kaggle_survey,"Senior Manager, Programmatic",Survey_Company_52,IT,Italy,95000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.494007
kaggle_survey_14983,kaggle_survey,Grad Student,Survey_Company_83,IT,Italy,30000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.495009
kaggle_survey_16731,kaggle_survey,Director of Rehabilitation,Survey_Company_31,IT,Italy,75000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.495009
kaggle_survey_17092,kaggle_survey,Investigator,Survey_Company_92,IT,Italy,41000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.495009
kaggle_survey_13823,kaggle_survey,Data Analyst,Survey_Company_23,UK,United Kingdom,30220.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.495009
kaggle_survey_243,kaggle_survey,Associate,Survey_Company_43,IT,Italy,125000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.495009
kaggle_survey_21317,kaggle_survey,Product Manager,Survey_Company_17,GB,United Kingdom,79900.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.496007
kaggle_survey_25259,kaggle_survey,Supervisor of Judicial Programs,Survey_Company_59,IT,Italy,78000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.496007
kaggle_survey_23436,kaggle_survey,Senior associate,Survey_Company_36,UK,United Kingdom,47500.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.496007
kaggle_survey_20745,kaggle_survey,Design Lead,Survey_Company_45,IT,Italy,165000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.496007
kaggle_survey_23262,kaggle_survey,Project manager,Survey_Company_62,IT,Italy,62000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.496007
kaggle_survey_1190,kaggle_survey,Admin Asst to VP and Development,Survey_Company_90,IT,Italy,39000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.496007
kaggle_survey_4057,kaggle_survey,Data Analyst,Survey_Company_57,IT,Italy,52500.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.497003
kaggle_survey_25069,kaggle_survey,Senior researcher,Survey_Company_69,DE,Germany,116000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.497003
kaggle_survey_6234,kaggle_survey,Executive Assistant,Survey_Company_34,IT,Italy,85000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.497003
kaggle_survey_15259,kaggle_survey,Associate,Survey_Company_59,IT,Italy,95000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.497003
kaggle_survey_10779,kaggle_survey,Project Manager,Survey_Company_79,IT,Italy,93000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.497003
kaggle_survey_8725,kaggle_survey,"Associate Director, Grants and Scientific Programs",Survey_Company_25,IT,Italy,95000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.497003
kaggle_survey_15003,kaggle_survey,CBT Therapist,Survey_Company_3,GB,United Kingdom,38890.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.498007
kaggle_survey_20944,kaggle_survey,Software Architect,Survey_Company_44,IT,Italy,170000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.498007
kaggle_survey_1729,kaggle_survey,Data Analyst,Survey_Company_29,IT,Italy,85000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.498007
kaggle_survey_5345,kaggle_survey,Communications Director,Survey_Company_45,IT,Italy,45000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.498007
kaggle_survey_6664,kaggle_survey,Data Engineer,Survey_Company_64,IT,Italy,137000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.498007
kaggle_survey_2420,kaggle_survey,IT Manager,Survey_Company_20,GB,United Kingdom,38000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.499007
kaggle_survey_1122,kaggle_survey,Software Developer,Survey_Company_22,IT,Italy,100000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.499007
kaggle_survey_21751,kaggle_survey,Talent Acquisition Manager,Survey_Company_51,IT,Italy,80000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.499007
kaggle_survey_12699,kaggle_survey,Research Associate,Survey_Company_99,DE,Germany,54000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.499007
kaggle_survey_20650,kaggle_survey,Recruiter,Survey_Company_50,IT,Italy,60000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.499007
kaggle_survey_15239,kaggle_survey,Manager,Survey_Company_39,IT,Italy,130000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.500007
kaggle_survey_10949,kaggle_survey,Data Engineer,Survey_Company_49,IT,Italy,85000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.500007
kaggle_survey_11850,kaggle_survey,Executive Officer,Survey_Company_50,IE,Ireland,33689.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.500007
kaggle_survey_5500,kaggle_survey,Law Librarian,Survey_Company_0,IT,Italy,58000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.500007
kaggle_survey_9889,kaggle_survey,"Executive Assistant, Financial Crime Compliance - Surveillance",Survey_Company_89,GB,United Kingdom,45800.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.500007
kaggle_survey_19424,kaggle_survey,Senior Marketing Specialist,Survey_Company_24,IT,Italy,64000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.500988
kaggle_survey_3806,kaggle_survey,Adminitrative Assistant,Survey_Company_6,IT,Italy,52000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.500988
kaggle_survey_3745,kaggle_survey,Environmental Specialist,Survey_Company_45,IT,Italy,69000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.500988
kaggle_survey_22004,kaggle_survey,Talent Development Specialist,Survey_Company_4,IT,Italy,78000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.500988
kaggle_survey_5485,kaggle_survey,Data Engineer,Survey_Company_85,UK,United Kingdom,43000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.500988
kaggle_survey_20820,kaggle_survey,Director of Strategy,Survey_Company_20,IT,Italy,137000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.500988
kaggle_survey_18611,kaggle_survey,Data Analyst,Survey_Company_11,IT,Italy,56000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.502350
kaggle_survey_11712,kaggle_survey,Project Management Officer,Survey_Company_12,FR,France,36600.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.502350
kaggle_survey_25517,kaggle_survey,Children's Librarian,Survey_Company_17,IT,Italy,62000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.502350
kaggle_survey_19882,kaggle_survey,Recruiter,Survey_Company_82,IT,Italy,49000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.502350
kaggle_survey_13608,kaggle_survey,Yard Manager,Survey_Company_8,IT,Italy,60000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.503340
kaggle_survey_19110,kaggle_survey,Retail Operations Assistant Manager,Survey_Company_10,IT,Italy,37000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.503340
kaggle_survey_10941,kaggle_survey,Data Analyst,Survey_Company_41,IT,Italy,78250.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.503340
kaggle_survey_8943,kaggle_survey,Senior Consultant,Survey_Company_43,UK,United Kingdom,72000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.503340
